edge_id,std_dev
347-5423,0.066702664
2536-5423,0.09317463
2514-5423,0.02781577
2484-5423,0.02767602
4691-5423,0.11766766
5128-5425,0.040665545
2583-5423,0.036662944
4492-5423,0.11604969
4670-5423,0.06284922
136-5423,0.0553622
97-5423,0.031130418
2448-5423,0.050248485
392-5423,0.040362358
5254-5425,0.039932292
4306-5423,0.07537651
4309-5423,0.09297799
4413-5423,0.05070425
5395-5418,0.045479428
4920-5425,0.076407626
1093-5423,0.043599885
4306-5418,0.042715807
2406-5423,0.055191066
2441-5423,0.03215362
5175-5425,0.039582733
3870-5423,0.07425736
5273-5425,0.039372448
3548-5423,0.056475736
2246-5420,0.0473302
446-5423,0.050401438
3910-5423,0.08221482
5145-5423,0.040950365
191-5423,0.04116749
5254-5424,0.04026626
4271-5425,0.038544603
325-5423,0.10961997
1571-5425,0.038937252
2887-5425,0.03921266
5273-5424,0.03850903
899-5423,0.057289694
5398-5424,0.045213144
5362-5424,0.04194868
903-5423,0.03388788
4451-5425,0.039718352
323-5423,0.16541587
4761-5425,0.059671286
5067-5418,0.050090097
315-5423,0.066414766
330-5423,0.057003006
2450-5423,0.058895163
3218-5423,0.046490442
3261-5423,0.052273642
752-5423,0.04312144
3643-5424,0.051793452
763-5423,0.059366524
666-5423,0.047110677
990-5423,0.05974841
644-5423,0.042611722
5314-5423,0.024848523
3542-5423,0.051833376
5042-5423,0.031468928
4869-5423,0.06336531
825-5423,0.03552871
5128-5424,0.038649566
489-5423,0.046956573
3540-5423,0.057746477
3043-5423,0.04333423
659-5419,0.042966552
2172-5423,0.043432705
4939-5418,0.045576554
2617-5419,0.048877813
3256-5419,0.04832977
3157-5423,0.059141453
3991-5423,0.050048325
552-5419,0.06156552
1290-5423,0.027892176
5348-5419,0.040201213
4804-5419,0.09747637
4637-5419,0.075379856
2885-5419,0.04822144
3158-5423,0.050269134
2666-5419,0.04166486
1254-5423,0.115670905
3863-5423,0.040213205
2862-5423,0.040077966
2655-5423,0.061003044
2569-5419,0.05552008
925-5419,0.045197386
3152-5423,0.037696507
3790-5423,0.064429305
1309-5423,0.03530947
2630-5423,0.035523266
440-5419,0.043369208
27-5419,0.052882265
4018-5423,0.036733944
167-5419,0.04911166
1318-5423,0.07151421
755-5421,0.059006453
2910-5423,0.06498425
2048-5423,0.055695415
2981-5423,0.04128283
1991-5418,0.04656242
4759-5418,0.069577485
1348-5423,0.03357484
3534-5423,0.0413318
3275-5423,0.047121458
4928-5421,0.058843575
4158-5421,0.039569043
3815-5421,0.18630397
3725-5421,0.053997394
3607-5421,0.05553289
2834-5421,0.04330396
2365-5423,0.049875557
1765-5423,0.05132008
1415-5421,0.027453806
2891-5418,0.06538961
2947-5423,0.06225992
4301-5418,0.07044178
3591-5423,0.09346461
1335-5418,0.047851562
594-5418,0.024052005
3665-5423,0.08072016
359-5418,0.08316155
340-5418,0.06103475
338-5418,0.055181853
593-5418,0.049238477
154-5418,0.039696638
1120-5423,0.075920284
104-5418,0.058925968
1214-5423,0.0405376
3771-5423,0.096188
1640-5423,0.05801313
1627-5423,0.03412307
3732-5422,0.039719153
3841-5432,0.039843976
1868-5426,0.037858177
2324-5426,0.06126393
5092-5432,0.03895919
5161-5432,0.040662616
5175-5432,0.038713038
5383-5422,0.040056784
2911-5422,0.040482182
3732-5432,0.03967503
4381-5432,0.039111137
4374-5432,0.03969611
3911-5422,0.03917667
4451-5422,0.038606532
5125-5422,0.040383887
5175-5422,0.039136507
5331-5422,0.040063474
3911-5432,0.038393397
5383-5432,0.03855002
4451-5432,0.041100796
2918-5432,0.038876127
3447-5426,0.06449258
1308-5426,0.036350843
4666-5432,0.038680825
4735-5427,0.057917148
2095-5431,0.02114574
1826-5431,0.04309984
1741-5428,0.038810547
1229-5431,0.035254024
2790-5428,0.061009374
1036-5431,0.04607712
463-5426,0.04395717
1571-5432,0.03850527
801-5431,0.024956359
744-5431,0.024652336
638-5431,0.08197676
304-5431,0.046178605
51-5431,0.039337084
1523-5431,0.04702954
5385-5422,0.04507028
3356-5427,0.06842279
3958-5432,0.03885217
894-5431,0.05364562
2707-5435,0.06103629
3732-5437,0.040039137
3890-5437,0.039200533
3574-5435,0.044093523
1277-5436,0.04842988
1208-5430,0.04395816
4451-5437,0.0401305
420-5430,0.047810648
2225-5438,0.073666535
3911-5437,0.037801217
4881-5437,0.038336568
2343-5435,0.041854985
817-5430,0.04243099
1741-5435,0.046007976
4507-5435,0.031962473
4956-5438,0.041468557
4007-5438,0.07585316
2154-5434,0.033283032
5385-5437,0.13969931
5175-5437,0.036997423
3958-5437,0.04124615
5092-5437,0.038534075
3747-5437,0.038994335
5383-5437,0.039259464
3841-5437,0.03890751
3164-5437,0.038648494
2918-5437,0.039462406
2911-5437,0.038639974
5203-5438,0.03375667
5125-5437,0.038516443
1274-5442,0.04104221
518-5442,0.04155274
178-5443,0.035808213
2287-5441,0.060761675
2121-5443,0.08822475
2543-5443,0.043530382
423-5441,0.04481127
2665-5443,0.06410472
2985-5443,0.040593
2994-5443,0.05281814
3470-5439,0.07674578
2357-5441,0.04271445
112-5441,0.035690024
3989-5439,0.044876605
1571-5442,0.03874795
2911-5442,0.039864566
2371-5442,0.051916208
1769-5442,0.04301672
1722-5442,0.08806673
347-5442,0.09825249
440-5443,0.03477322
3653-5440,0.028355837
4451-5442,0.039043054
1776-5440,0.063856475
82-5442,0.046194885
308-5442,0.15337294
1349-5442,0.10402633
1166-5440,0.051220343
3428-5442,0.03996194
3146-5441,0.051564258
3282-5440,0.05552329
4667-5443,0.0628687
4768-5442,0.040010832
4934-5442,0.0383617
4936-5443,0.047282435
5128-5442,0.039013676
3040-5439,0.05778426
656-5443,0.075626485
2453-5439,0.102341406
67-5443,0.050512325
5044-5442,0.04304446
630-5440,0.023980597
659-5443,0.031156106
3568-5442,0.045039807
1207-5443,0.05557786
2091-5443,0.03478421
1988-5443,0.051512957
4271-5442,0.03952616
55-5443,0.049255516
5175-5442,0.038395975
5300-5442,0.0536083
3958-5442,0.03930195
4191-5442,0.094001226
1780-5443,0.03833059
169-5443,0.039585672
354-5443,0.06367989
339-5443,0.031470716
702-5440,0.056428358
391-5447,0.10807127
899-5442,0.12555507
1217-5442,0.09588777
4040-5443,0.04666241
3958-5449,0.0389953
3164-5449,0.039265767
2918-5449,0.0395884
5432-5444,0.04113472
5383-5444,0.037421513
215-5445,0.029463649
216-5445,0.053541906
2183-5446,0.033950545
4471-5446,0.027221018
4666-5444,0.038992826
5331-5444,0.05160513
5161-5444,0.039921626
5299-5444,0.03899786
5092-5444,0.03962804
4451-5444,0.038965438
4381-5444,0.041073285
4374-5444,0.039093483
3841-5444,0.040596932
3911-5444,0.03918134
5408-5444,0.106605515
3732-5444,0.04099386
5120-5444,0.06483858
5276-5450,0.06631354
253-5450,0.111494854
2430-5453,0.10486565
2297-5451,0.046583433
634-5450,0.15958722
508-5453,0.026564503
4159-5453,0.04991672
1725-5453,0.12725376
3065-5450,0.038619228
635-5450,0.1814363
488-5452,0.042859487
3684-5451,0.038100805
1704-5452,0.042422883
4859-5450,0.049611583
5218-5453,0.04731966
3084-5453,0.064845696
1494-5450,0.1896512
3923-5450,0.07444622
3507-5450,0.13977748
3208-5450,0.08240711
4621-5450,0.094016775
5125-5454,0.038623914
3382-5455,0.11756383
5161-5454,0.03975049
2284-5455,0.04248535
4381-5454,0.03835237
4086-5464,0.120126225
2499-5460,0.061105065
5257-5459,0.07421036
2843-5457,0.030288856
2765-5457,0.12637758
2619-5457,0.03014129
3281-5455,0.07277287
3025-5459,0.04179746
5355-5459,0.03039749
5303-5459,0.0431445
3871-5459,0.04194588
5092-5454,0.03959778
4850-5460,0.03774809
3914-5460,0.045509405
3658-5459,0.045159426
1224-5461,0.052649677
3530-5459,0.037435617
3416-5459,0.17295933
3404-5459,0.038544994
3107-5459,0.040653046
3081-5457,0.05789482
5414-5459,0.044301506
4881-5454,0.039485104
3911-5454,0.039697103
4451-5454,0.03857973
3139-5457,0.043134008
2328-5463,0.033914007
520-5455,0.06147879
229-5463,0.07300754
5383-5454,0.03851858
5385-5454,0.09923319
5422-5454,0.06142189
5037-5463,0.04105809
5432-5454,0.041055437
3860-5463,0.05489243
4934-5463,0.040382758
102-5462,0.050207023
2446-5462,0.04706412
1918-5455,0.030474763
764-5455,0.06143044
5331-5454,0.039265264
5299-5454,0.04013673
5175-5454,0.039274186
1078-5455,0.033964243
549-5463,0.042517584
642-5463,0.037365347
2918-5454,0.03917664
3164-5454,0.039083246
3732-5454,0.04051501
3841-5454,0.03914935
4374-5454,0.0391228
1449-5455,0.03809357
788-5463,0.060076173
3789-5457,0.03895907
126-5455,0.17721051
5131-5464,0.028698225
3061-5455,0.032185797
2872-5455,0.043622088
2871-5455,0.05288356
2509-5455,0.04697202
2661-5458,0.049396403
556-5457,0.042297833
5140-5458,0.048162095
1151-5457,0.036354497
4451-5464,0.0396631
3790-5456,0.07982814
682-5459,0.038627736
1912-5459,0.056595214
2164-5457,0.04432148
1753-5459,0.07468334
1147-5459,0.050347045
782-5459,0.11974336
4939-5464,0.05002737
762-5459,0.06691762
583-5459,0.078248575
461-5459,0.10392292
217-5459,0.039776415
4689-5455,0.05831293
5336-5455,0.043368544
5366-5455,0.029053958
3259-5455,0.03869194
5125-5464,0.040354054
3666-5465,0.034531754
4311-5456,0.0628986
1950-5459,0.03884312
2064-5457,0.04432565
1335-5464,0.054377053
104-5464,0.05715752
3600-5455,0.09639407
3924-5455,0.08814241
4271-5455,0.040674184
4305-5455,0.0743018
5175-5464,0.03898319
5346-5464,0.05034819
5383-5464,0.038167804
5155-5457,0.083020866
4756-5457,0.07088236
4460-5457,0.050146263
4335-5457,0.055283073
3593-5455,0.10695883
4319-5457,0.049263883
5412-5457,0.06886936
1843-5465,0.040504534
1991-5464,0.0593288
2887-5464,0.040383134
3353-5464,0.12489122
4045-5464,0.03474576
833-5457,0.05929273
4352-5464,0.05031561
4301-5464,0.042670567
5092-5464,0.039084062
2265-5457,0.046585247
3045-5459,0.037132338
3305-5465,0.045373373
338-5464,0.050519098
4381-5471,0.039428674
5125-5466,0.040762864
4374-5471,0.038515862
4271-5471,0.040334918
4482-5472,0.050180044
4381-5466,0.039747924
5128-5471,0.040341202
3911-5466,0.038900673
3732-5466,0.03954506
4939-5471,0.10060326
2032-5469,0.07114898
5161-5471,0.039334442
4842-5471,0.05931614
4374-5466,0.039179124
4609-5473,0.17770763
2182-5472,0.046890754
5398-5471,0.12179996
5424-5471,0.04061564
86-5468,0.051340938
2887-5471,0.039221406
884-5468,0.14085957
508-5468,0.04079706
408-5468,0.045839895
3732-5471,0.039124943
3911-5471,0.0395431
4369-5467,0.031570617
1298-5467,0.16643913
1286-5467,0.04671995
2131-5472,0.04574074
180-5469,0.05976825
4358-5472,0.050294343
5233-5471,0.08392634
5018-5475,0.03388548
5261-5471,0.10666449
3218-5469,0.056512326
2723-5469,0.050276402
5254-5471,0.03989004
2107-5471,0.044105947
2080-5471,0.03704202
2502-5469,0.05293159
2448-5469,0.04453231
174-5474,0.05225434
215-5470,0.04720614
10-5473,0.04598419
35-5473,0.031253673
52-5473,0.07058205
66-5473,0.08450255
1391-5468,0.07397763
4497-5468,0.09368384
2050-5474,0.021632385
1965-5474,0.0564686
814-5473,0.035502743
5309-5471,0.029934252
5362-5471,0.038666293
5432-5471,0.042756595
1210-5469,0.06430908
5444-5466,0.041992918
2365-5469,0.023823444
5273-5471,0.039078128
602-5470,0.100189455
1295-5470,0.038990624
3306-5470,0.052265655
173-5474,0.03811399
1050-5474,0.03178108
1726-5474,0.043845672
3275-5469,0.063224256
1274-5481,0.04556374
3017-5482,0.032328263
4967-5481,0.06750965
2263-5482,0.045171224
2512-5482,0.050711296
3534-5481,0.10170958
4425-5482,0.039297372
3196-5481,0.17266756
3483-5482,0.026884988
1104-5477,0.037928216
1070-5477,0.04538432
3473-5482,0.055952385
3427-5476,0.02961987
2261-5482,0.04144927
4057-5478,0.042996928
5247-5478,0.0381837
646-5481,0.049574032
3953-5478,0.052590966
4407-5479,0.04612516
4176-5480,0.04137476
4184-5480,0.03497217
3821-5478,0.050784
4777-5480,0.06174035
308-5481,0.16679274
1111-5482,0.07685465
30-5481,0.04231085
5405-5481,0.03163945
2963-5478,0.06314583
981-5477,0.02818372
5044-5481,0.05120649
2051-5478,0.025863605
3801-5478,0.053724196
682-5487,0.04159759
4168-5487,0.11443511
2753-5484,0.034877192
3256-5489,0.09219145
3774-5487,0.08697004
654-5487,0.05523131
4895-5487,0.035601106
191-5484,0.03974361
3090-5486,0.14214925
1560-5489,0.048958637
1725-5489,0.12923166
2256-5489,0.05979375
2461-5489,0.0389957
626-5483,0.055470496
1582-5487,0.04534957
5033-5487,0.039308723
5362-5488,0.03929155
5233-5488,0.03988062
3411-5487,0.04970145
3546-5490,0.060528293
3784-5489,0.06606108
5309-5488,0.046077386
2627-5490,0.067659125
5261-5488,0.05029504
927-5487,0.03506603
2745-5487,0.032603562
2655-5490,0.036260568
1638-5487,0.03948201
4934-5488,0.03863094
3675-5487,0.08006696
4499-5488,0.06499878
4416-5488,0.041231625
1848-5487,0.056228314
1016-5487,0.039777957
3174-5487,0.032983158
2977-5485,0.04448895
2484-5490,0.045077857
4869-5490,0.04862151
1343-5486,0.15598895
3911-5488,0.038546585
2849-5486,0.1260729
2805-5486,0.06407238
2803-5486,0.18492503
3626-5484,0.062352974
1545-5487,0.03923138
4558-5485,0.061109934
794-5488,0.06984908
892-5485,0.05067887
2770-5485,0.037192468
1970-5485,0.059389934
1841-5485,0.039444234
4119-5485,0.13810278
954-5488,0.16436127
289-5485,0.05542227
5145-5490,0.042471014
1226-5487,0.054195426
2879-5486,0.10652357
4375-5488,0.114532314
3662-5486,0.15095675
250-5485,0.031047355
18-5485,0.053599697
5032-5486,0.038957793
234-5488,0.049190737
3860-5488,0.04578684
3732-5488,0.040366262
1791-5488,0.08810255
3771-5490,0.09467895
1556-5488,0.036082733
3903-5486,0.098162785
599-5488,0.11875199
2757-5489,0.021485182
2959-5491,0.039032996
1825-5492,0.036074102
3043-5494,0.042839132
2502-5494,0.049287938
2514-5494,0.059900958
183-5492,0.14202167
2910-5494,0.070372686
2729-5492,0.04131743
2448-5494,0.034117408
1210-5494,0.15451136
4992-5492,0.05785871
446-5494,0.043072853
386-5494,0.051492985
2771-5492,0.039212916
4157-5492,0.1281071
1150-5492,0.04951532
1093-5494,0.046119273
2441-5494,0.029044606
1254-5494,0.14453645
5214-5494,0.055672675
1876-5494,0.045558438
3218-5494,0.052176163
3157-5494,0.03335876
3591-5494,0.059486266
4413-5494,0.1122267
75-5492,0.06422061
34-5492,0.050595727
3532-5492,0.08265452
4103-5546,0.04829535
3261-5494,0.055608943
4869-5494,0.052988257
1268-5492,0.042671934
601-5492,0.048145596
180-5494,0.06814214
5199-5494,0.05485685
8-5492,0.04376628
4374-5499,0.040106446
4381-5499,0.03840425
2918-5499,0.038175084
4796-5495,0.07816432
1239-5500,0.025941255
4755-5500,0.0486239
2772-5500,0.04264436
3911-5499,0.040027853
4666-5499,0.038209185
3860-5499,0.04828115
4934-5499,0.037947543
3992-5498,0.05558044
3732-5499,0.039292376
4772-5499,0.042619906
1977-5496,0.037777152
4451-5499,0.03971211
597-5498,0.07852628
4626-5499,0.14109835
1414-5498,0.04107306
2149-5498,0.040445503
1374-5496,0.032343302
786-5498,0.041367795
3991-5509,0.04755182
2979-5507,0.057904933
3732-5505,0.040114615
4759-5509,0.1278843
4492-5509,0.06059729
4481-5509,0.047902633
4413-5509,0.061325803
5214-5509,0.039514203
2162-5507,0.098613515
4306-5509,0.09029003
1545-5504,0.058926173
4538-5504,0.067445554
244-5504,0.043805357
4297-5507,0.11232015
2729-5504,0.061495002
2771-5504,0.056618847
3156-5504,0.060031008
3331-5504,0.07632276
3212-5504,0.06334648
3910-5509,0.11663664
183-5504,0.061211877
3778-5504,0.0664992
4902-5509,0.042716727
5312-5497,0.036041137
3306-5497,0.03989402
2923-5497,0.058214538
3422-5509,0.08224312
5045-5509,0.030430293
3386-5497,0.084626585
2579-5497,0.08445536
1398-5497,0.041823443
1397-5497,0.086572945
449-5497,0.1319808
3540-5509,0.06340367
3376-5497,0.11837796
3261-5509,0.06547618
3218-5509,0.05759879
4895-5504,0.085880965
4789-5497,0.043961074
4800-5497,0.061450988
5295-5497,0.025099136
3152-5509,0.037537016
2947-5509,0.029313216
2910-5509,0.09825623
3157-5509,0.058839716
601-5504,0.03728843
3421-5509,0.10860108
4833-5506,0.038488336
3033-5508,0.047237843
3895-5508,0.0667292
3808-5508,0.07788051
3350-5508,0.06698194
3963-5508,0.051694684
4186-5508,0.10548806
4891-5508,0.062008142
5137-5508,0.03364137
440-5503,0.039393082
899-5509,0.11261296
5179-5508,0.05126618
1560-5502,0.056842268
1725-5502,0.17005695
2256-5502,0.06428688
2430-5502,0.039326224
2461-5502,0.034366574
3256-5502,0.0754881
5245-5502,0.054376137
1214-5509,0.042487033
497-5502,0.038117602
61-5502,0.029771518
659-5503,0.056225214
4597-5501,0.04393829
1640-5509,0.04167473
4755-5503,0.09098218
4804-5503,0.070753835
220-5506,0.06289182
748-5506,0.046488438
2934-5506,0.0475676
2772-5503,0.038511526
3495-5506,0.060662802
2175-5508,0.04364421
347-5509,0.06055449
446-5509,0.042916913
3197-5506,0.055034537
2714-5509,0.044340305
2583-5509,0.04398184
2514-5509,0.038251538
2502-5509,0.04136857
2448-5509,0.045617092
2441-5509,0.023846446
2199-5509,0.033094484
2172-5509,0.053995628
1765-5509,0.048288796
489-5509,0.047476042
1439-5507,0.024897425
3911-5513,0.04079144
4213-5515,0.040657394
2963-5510,0.046828058
1284-5511,0.055896956
2862-5511,0.03884578
478-5512,0.06910943
2900-5511,0.052198585
4218-5511,0.0430181
3857-5512,0.09015274
888-5512,0.06099326
2887-5511,0.038900558
2378-5518,0.052920412
3732-5513,0.038611572
3897-5511,0.04503399
4323-5512,0.1248051
1048-5512,0.048825696
705-5514,0.19711092
1274-5514,0.19219351
750-5514,0.14588976
646-5514,0.2489744
446-5514,0.18335362
2034-5514,0.124756806
1976-5513,0.048573997
4249-5514,0.12627636
1150-5512,0.021138284
1849-5518,0.042731337
1226-5512,0.10968686
2645-5518,0.04814503
1456-5512,0.06397697
1227-5512,0.046721544
4934-5513,0.03948256
4666-5513,0.03886524
5161-5513,0.03857888
4381-5513,0.03912182
5309-5513,0.058574308
5128-5513,0.038106494
5471-5513,0.049912434
5432-5513,0.042169567
5444-5513,0.057502363
710-5516,0.058677237
748-5516,0.041897442
4707-5513,0.06260475
1650-5516,0.0658346
1434-5516,0.042140886
2517-5512,0.061722476
3860-5513,0.045268156
1478-5512,0.036848858
4271-5513,0.03884296
5321-5513,0.052552342
4395-5514,0.14671682
5466-5513,0.04669439
4374-5513,0.038929597
4855-5516,0.07633074
3864-5516,0.07570062
1893-5516,0.0571934
3348-5519,0.12769963
2671-5519,0.057568423
2333-5519,0.04562225
3046-5522,0.07123338
562-5522,0.03512468
180-5522,0.0771494
4374-5523,0.040805455
3423-5522,0.05521763
4357-5522,0.09935442
1210-5522,0.07451608
4271-5523,0.0396847
3513-5519,0.06106916
3099-5522,0.06408938
52-5522,0.019916127
2918-5523,0.038366243
2150-5519,0.04406014
3732-5523,0.03911762
3911-5523,0.039388414
301-5517,0.030375442
1966-5522,0.05618281
3516-5523,0.07820626
1268-5523,0.04161603
1630-5523,0.13108343
1722-5523,0.12049154
354-5522,0.08034869
2254-5523,0.0399679
4119-5523,0.04873394
3291-5523,0.06501091
353-5517,0.18312298
96-5522,0.034219515
5273-5523,0.038285606
5128-5523,0.039585594
4804-5520,0.12511688
